year,dev_level,macro_var,asset_class,correlation,n_obs
2020,developed,inflation,commodities,-0.1819,65
2020,developed,inflation,cash,0.7366,65
2020,developed,policy_rate,equities,-0.0103,65
2020,developed,policy_rate,bonds,-0.2585,65
2020,developed,policy_rate,real_estate,-0.2186,65
2020,developed,policy_rate,commodities,-0.1058,65
2020,developed,policy_rate,cash,0.9718,65
2020,developed,unemployment,equities,-0.3559,65
2020,developed,unemployment,bonds,0.4989,65
2020,developed,unemployment,real_estate,-0.3126,65
2020,developed,unemployment,commodities,0.2525,65
2020,developed,unemployment,cash,-0.2367,65
2020,developed,current_account,equities,-0.0316,65
2020,developed,current_account,bonds,-0.128,65
2020,developed,current_account,real_estate,-0.0201,65
2020,developed,current_account,commodities,0.1223,65
2020,developed,current_account,cash,0.1216,65
2020,developed,debt_to_gdp,equities,-0.2563,65
2020,developed,debt_to_gdp,bonds,-0.0025,65
2020,developed,debt_to_gdp,real_estate,-0.3104,65
2020,developed,debt_to_gdp,commodities,-0.1041,65
2020,developed,debt_to_gdp,cash,0.5595,65
2020,developed,fx_change,equities,0.1284,65
2020,developed,fx_change,bonds,0.0439,65
2020,developed,fx_change,real_estate,0.0902,65
2020,developed,fx_change,commodities,-0.1916,65
2020,developed,fx_change,cash,-0.1366,65
2020,developed,biz_confidence,equities,0.391,65
2020,developed,biz_confidence,bonds,-0.3739,65
2020,developed,biz_confidence,real_estate,0.4655,65
2020,developed,biz_confidence,commodities,-0.1025,65
2020,developed,biz_confidence,cash,0.0469,65
2021,developed,gdp_growth,equities,0.5425,65
2021,developed,gdp_growth,bonds,-0.5497,65
2021,developed,gdp_growth,real_estate,0.3418,65
2021,developed,gdp_growth,commodities,-0.0393,65
2021,developed,gdp_growth,cash,0.3032,65
2021,developed,inflation,equities,0.1614,65
2021,developed,inflation,bonds,-0.2292,65
2021,developed,inflation,real_estate,-0.2076,65
2021,developed,inflation,commodities,-0.0721,65
2021,developed,inflation,cash,0.7158,65
2021,developed,policy_rate,equities,0.0287,65
2021,developed,policy_rate,bonds,-0.2817,65
2021,developed,policy_rate,real_estate,-0.2721,65
2021,developed,policy_rate,commodities,-0.0126,65
2021,developed,policy_rate,cash,0.9681,65
2021,developed,unemployment,equities,-0.3737,65
2021,developed,unemployment,bonds,0.4808,65
2021,developed,unemployment,real_estate,-0.3056,65
2021,developed,unemployment,commodities,0.1302,65
2021,developed,unemployment,cash,-0.2536,65
2021,developed,current_account,equities,-0.0803,65
2021,developed,current_account,bonds,-0.184,65
2021,developed,current_account,real_estate,-0.0741,65
2021,developed,current_account,commodities,0.0825,65
2021,developed,current_account,cash,0.2079,65
2021,developed,debt_to_gdp,equities,-0.1556,65
2021,developed,debt_to_gdp,bonds,0.001,65
2021,developed,debt_to_gdp,real_estate,-0.2895,65
2021,developed,debt_to_gdp,commodities,-0.0887,65
2021,developed,debt_to_gdp,cash,0.4996,65
2021,developed,fx_change,equities,0.0829,65
2021,developed,fx_change,bonds,0.12,65
2021,developed,fx_change,real_estate,0.0165,65
2021,developed,fx_change,commodities,-0.3232,65
2021,developed,fx_change,cash,-0.1134,65
2021,developed,biz_confidence,equities,0.4568,65
2021,developed,biz_confidence,bonds,-0.3683,65
2021,developed,biz_confidence,real_estate,0.4448,65
2021,developed,biz_confidence,commodities,-0.0982,65
2021,developed,biz_confidence,cash,0.1158,65
2022,developed,gdp_growth,equities,0.497,65
2022,developed,gdp_growth,bonds,-0.5614,65
2022,developed,gdp_growth,real_estate,0.3772,65
2022,developed,gdp_growth,commodities,-0.017,65
2022,developed,gdp_growth,cash,0.3355,65
2022,developed,inflation,equities,0.0415,65
2022,developed,inflation,bonds,-0.4494,65
2022,developed,inflation,real_estate,-0.1197,65
2022,developed,inflation,commodities,0.0446,65
2022,developed,inflation,cash,0.5952,65
2022,developed,policy_rate,equities,0.0384,65
2022,developed,policy_rate,bonds,-0.2614,65
2022,developed,policy_rate,real_estate,-0.3168,65
2022,developed,policy_rate,commodities,0.016,65
2022,developed,policy_rate,cash,0.9662,65
2022,developed,unemployment,equities,-0.3307,65
2022,developed,unemployment,bonds,0.4742,65
2022,developed,unemployment,real_estate,-0.3443,65
2022,developed,unemployment,commodities,0.1211,65
2022,developed,unemployment,cash,-0.2452,65
2022,developed,current_account,equities,0.0664,65
2022,developed,current_account,bonds,-0.0855,65
2022,developed,current_account,real_estate,-0.0077,65
2022,developed,current_account,commodities,0.0575,65
2022,developed,current_account,cash,0.1415,65
2022,developed,debt_to_gdp,equities,-0.1058,65
2022,developed,debt_to_gdp,bonds,-0.0391,65
2022,developed,debt_to_gdp,real_estate,-0.1106,65
2022,developed,debt_to_gdp,commodities,-0.0682,65
2022,developed,debt_to_gdp,cash,0.4788,65
2022,developed,fx_change,equities,0.1265,65
2022,developed,fx_change,bonds,0.2721,65
2022,developed,fx_change,real_estate,0.0159,65
2022,developed,fx_change,commodities,-0.3383,65
2022,developed,fx_change,cash,-0.2065,65
2022,developed,biz_confidence,equities,0.437,65
2022,developed,biz_confidence,bonds,-0.3362,65
2022,developed,biz_confidence,real_estate,0.4254,65
2022,developed,biz_confidence,commodities,-0.1282,65
2022,developed,biz_confidence,cash,0.2247,65
2023,developed,gdp_growth,equities,0.4375,65
2023,developed,gdp_growth,bonds,-0.5406,65
2023,developed,gdp_growth,real_estate,0.3996,65
2023,developed,gdp_growth,commodities,0.0106,65
2023,developed,gdp_growth,cash,0.3217,65
2023,developed,inflation,equities,0.0854,65
2023,developed,inflation,bonds,-0.4641,65
2023,developed,inflation,real_estate,-0.0119,65
2023,developed,inflation,commodities,0.0965,65
2023,developed,inflation,cash,0.5594,65
2023,developed,policy_rate,equities,0.0082,65
2023,developed,policy_rate,bonds,-0.1683,65
2023,developed,policy_rate,real_estate,-0.2164,65
2023,developed,policy_rate,commodities,0.0047,65
2023,developed,policy_rate,cash,0.9681,65
2023,developed,unemployment,equities,-0.3341,65
2023,developed,unemployment,bonds,0.4658,65
2023,developed,unemployment,real_estate,-0.3874,65
2023,developed,unemployment,commodities,0.0915,65
2023,developed,unemployment,cash,-0.2352,65
2023,developed,current_account,equities,0.0079,65
2023,developed,current_account,bonds,-0.0217,65
2023,developed,current_account,real_estate,-0.0411,65
2023,developed,current_account,commodities,0.0509,65
2023,developed,current_account,cash,0.1629,65
2023,developed,debt_to_gdp,equities,0.034,65
2023,developed,debt_to_gdp,bonds,-0.0434,65
2023,developed,debt_to_gdp,real_estate,-0.0976,65
2023,developed,debt_to_gdp,commodities,-0.0665,65
2023,developed,debt_to_gdp,cash,0.459,65
2023,developed,fx_change,equities,0.1598,65
2023,developed,fx_change,bonds,0.2012,65
2023,developed,fx_change,real_estate,-0.0414,65
2023,developed,fx_change,commodities,-0.3714,65
2023,developed,fx_change,cash,-0.2668,65
2023,developed,biz_confidence,equities,0.3464,65
2023,developed,biz_confidence,bonds,-0.394,65
2023,developed,biz_confidence,real_estate,0.3617,65
2023,developed,biz_confidence,commodities,-0.0868,65
2023,developed,biz_confidence,cash,0.3198,65
2024,developed,gdp_growth,equities,0.4787,65
2024,developed,gdp_growth,bonds,-0.4539,65
2024,developed,gdp_growth,real_estate,0.4143,65
2024,developed,gdp_growth,commodities,0.1121,65
2024,developed,gdp_growth,cash,0.3484,65
2024,developed,inflation,equities,0.1175,65
2024,developed,inflation,bonds,-0.5774,65
2024,developed,inflation,real_estate,0.0528,65
2024,developed,inflation,commodities,0.0674,65
2024,developed,inflation,cash,0.5219,65
2024,developed,policy_rate,equities,0.0156,65
2024,developed,policy_rate,bonds,-0.2121,65
2024,developed,policy_rate,real_estate,-0.1641,65
2024,developed,policy_rate,commodities,-0.0352,65
2024,developed,policy_rate,cash,0.9744,65
2024,developed,unemployment,equities,-0.3812,65
2024,developed,unemployment,bonds,0.4115,65
2024,developed,unemployment,real_estate,-0.3886,65
2024,developed,unemployment,commodities,-0.0192,65
2024,developed,unemployment,cash,-0.2625,65
2024,developed,current_account,equities,0.0563,65
2024,developed,current_account,bonds,-0.0021,65
2024,developed,current_account,real_estate,-0.0094,65
2024,developed,current_account,commodities,-0.0002,65
2024,developed,current_account,cash,0.1098,65
2024,developed,debt_to_gdp,equities,-0.0669,65
2024,developed,debt_to_gdp,bonds,-0.0846,65
2024,developed,debt_to_gdp,real_estate,0.0072,65
2024,developed,debt_to_gdp,commodities,0.0833,65
2024,developed,debt_to_gdp,cash,0.4313,65
2024,developed,fx_change,equities,0.1058,65
2024,developed,fx_change,bonds,0.2891,65
2024,developed,fx_change,real_estate,-0.0319,65
2024,developed,fx_change,commodities,-0.25,65
2024,developed,fx_change,cash,-0.3484,65
2024,developed,biz_confidence,equities,0.4102,65
2024,developed,biz_confidence,bonds,-0.4092,65
2024,developed,biz_confidence,real_estate,0.306,65
2024,developed,biz_confidence,commodities,-0.0773,65
2024,developed,biz_confidence,cash,0.4107,65
1990,emerging,gdp_growth,equities,0.5359,85
1990,emerging,gdp_growth,bonds,-0.1888,85
1990,emerging,gdp_growth,real_estate,0.3123,85
1990,emerging,gdp_growth,commodities,0.1223,85
1990,emerging,gdp_growth,cash,-0.1589,85
1990,emerging,inflation,equities,-0.4784,85
1990,emerging,inflation,bonds,-0.775,85
1990,emerging,inflation,real_estate,-0.7396,85
1990,emerging,inflation,commodities,0.1355,85
1990,emerging,inflation,cash,0.9326,85
1990,emerging,policy_rate,equities,-0.5606,85
1990,emerging,policy_rate,bonds,-0.705,85
1990,emerging,policy_rate,real_estate,-0.7966,85
1990,emerging,policy_rate,commodities,0.0947,85
1990,emerging,policy_rate,cash,0.9982,85
1990,emerging,unemployment,equities,-0.4742,85
1990,emerging,unemployment,bonds,0.2009,85
1990,emerging,unemployment,real_estate,-0.2853,85
1990,emerging,unemployment,commodities,-0.1033,85
1990,emerging,unemployment,cash,0.1454,85
1990,emerging,current_account,equities,0.1948,85
1990,emerging,current_account,bonds,0.1036,85
1990,emerging,current_account,real_estate,0.1979,85
1990,emerging,current_account,commodities,-0.0232,85
1990,emerging,current_account,cash,-0.208,85
1990,emerging,debt_to_gdp,equities,-0.4004,85
1990,emerging,debt_to_gdp,bonds,-0.3707,85
1990,emerging,debt_to_gdp,real_estate,-0.5499,85
1990,emerging,debt_to_gdp,commodities,-0.0143,85
1990,emerging,debt_to_gdp,cash,0.6758,85
1990,emerging,fx_change,equities,0.091,85
1990,emerging,fx_change,bonds,-0.061,85
1990,emerging,fx_change,real_estate,0.0632,85
1990,emerging,fx_change,commodities,0.0791,85
1990,emerging,fx_change,cash,-0.0732,85
1990,emerging,biz_confidence,equities,0.314,85
1990,emerging,biz_confidence,bonds,-0.0439,85
1990,emerging,biz_confidence,real_estate,0.2017,85
1990,emerging,biz_confidence,commodities,0.0527,85
1990,emerging,biz_confidence,cash,-0.2054,85
1991,emerging,gdp_growth,equities,0.5723,85
1991,emerging,gdp_growth,bonds,-0.2535,85
1991,emerging,gdp_growth,real_estate,0.3215,85
1991,emerging,gdp_growth,commodities,0.0684,85
1991,emerging,gdp_growth,cash,-0.1155,85
1991,emerging,inflation,equities,-0.4091,85
1991,emerging,inflation,bonds,-0.792,85
1991,emerging,inflation,real_estate,-0.6953,85
1991,emerging,inflation,commodities,0.2592,85
1991,emerging,inflation,cash,0.9417,85
1991,emerging,policy_rate,equities,-0.5131,85
1991,emerging,policy_rate,bonds,-0.7307,85
1991,emerging,policy_rate,real_estate,-0.7968,85
1991,emerging,policy_rate,commodities,0.2115,85
1991,emerging,policy_rate,cash,0.9982,85
1991,emerging,unemployment,equities,-0.5378,85
1991,emerging,unemployment,bonds,0.2409,85
1991,emerging,unemployment,real_estate,-0.3198,85
1991,emerging,unemployment,commodities,-0.0997,85
1991,emerging,unemployment,cash,0.1168,85
1991,emerging,current_account,equities,0.1065,85
1991,emerging,current_account,bonds,0.0252,85
1991,emerging,current_account,real_estate,0.1609,85
1991,emerging,current_account,commodities,-0.1137,85
1991,emerging,current_account,cash,-0.164,85
1991,emerging,debt_to_gdp,equities,-0.4797,85
1991,emerging,debt_to_gdp,bonds,-0.3915,85
1991,emerging,debt_to_gdp,real_estate,-0.6084,85
1991,emerging,debt_to_gdp,commodities,0.0759,85
1991,emerging,debt_to_gdp,cash,0.7005,85
1991,emerging,fx_change,equities,-0.0266,85
1991,emerging,fx_change,bonds,-0.1343,85
1991,emerging,fx_change,real_estate,0.0372,85
1991,emerging,fx_change,commodities,0.1289,85
1991,emerging,fx_change,cash,0.0095,85
1991,emerging,biz_confidence,equities,0.3513,85
1991,emerging,biz_confidence,bonds,-0.1297,85
1991,emerging,biz_confidence,real_estate,0.2407,85
1991,emerging,biz_confidence,commodities,-0.0366,85
1991,emerging,biz_confidence,cash,-0.1146,85
1992,emerging,gdp_growth,equities,0.4947,85
1992,emerging,gdp_growth,bonds,-0.3004,85
1992,emerging,gdp_growth,real_estate,0.2174,85
1992,emerging,gdp_growth,commodities,-0.0054,85
1992,emerging,gdp_growth,cash,-0.0218,85
1992,emerging,inflation,equities,-0.3584,85
1992,emerging,inflation,bonds,-0.827,85
1992,emerging,inflation,real_estate,-0.7245,85
1992,emerging,inflation,commodities,0.2827,85
1992,emerging,inflation,cash,0.9483,85
1992,emerging,policy_rate,equities,-0.449,85
1992,emerging,policy_rate,bonds,-0.7692,85
1992,emerging,policy_rate,real_estate,-0.8173,85
1992,emerging,policy_rate,commodities,0.2248,85
1992,emerging,policy_rate,cash,0.9981,85
1992,emerging,unemployment,equities,-0.4824,85
1992,emerging,unemployment,bonds,0.2958,85
1992,emerging,unemployment,real_estate,-0.1962,85
1992,emerging,unemployment,commodities,-0.0129,85
1992,emerging,unemployment,cash,0.0201,85
1992,emerging,current_account,equities,0.0379,85
1992,emerging,current_account,bonds,0.0903,85
1992,emerging,current_account,real_estate,0.1688,85
1992,emerging,current_account,commodities,-0.2087,85
1992,emerging,current_account,cash,-0.1632,85
1992,emerging,debt_to_gdp,equities,-0.4338,85
1992,emerging,debt_to_gdp,bonds,-0.416,85
1992,emerging,debt_to_gdp,real_estate,-0.633,85
1992,emerging,debt_to_gdp,commodities,0.0709,85
1992,emerging,debt_to_gdp,cash,0.7044,85
1992,emerging,fx_change,equities,-0.085,85
1992,emerging,fx_change,bonds,-0.046,85
1992,emerging,fx_change,real_estate,0.0297,85
1992,emerging,fx_change,commodities,0.0693,85
1992,emerging,fx_change,cash,-0.0334,85
1992,emerging,biz_confidence,equities,0.2949,85
1992,emerging,biz_confidence,bonds,-0.2268,85
1992,emerging,biz_confidence,real_estate,0.2188,85
1992,emerging,biz_confidence,commodities,-0.0644,85
1992,emerging,biz_confidence,cash,-0.0671,85
1993,emerging,gdp_growth,equities,0.4206,85
1993,emerging,gdp_growth,bonds,-0.3313,85
1993,emerging,gdp_growth,real_estate,0.1165,85
1993,emerging,gdp_growth,commodities,-0.0606,85
1993,emerging,gdp_growth,cash,0.0319,85
1993,emerging,inflation,equities,-0.405,85
1993,emerging,inflation,bonds,-0.8068,85
1993,emerging,inflation,real_estate,-0.7478,85
1993,emerging,inflation,commodities,0.306,85
1993,emerging,inflation,cash,0.9405,85
1993,emerging,policy_rate,equities,-0.4354,85
1993,emerging,policy_rate,bonds,-0.7354,85
1993,emerging,policy_rate,real_estate,-0.8367,85
1993,emerging,policy_rate,commodities,0.2738,85
1993,emerging,policy_rate,cash,0.9986,85
1993,emerging,unemployment,equities,-0.444,85
1993,emerging,unemployment,bonds,0.3026,85
1993,emerging,unemployment,real_estate,-0.1414,85
1993,emerging,unemployment,commodities,0.0315,85
1993,emerging,unemployment,cash,-0.0091,85
1993,emerging,current_account,equities,0.0973,85
1993,emerging,current_account,bonds,0.2012,85
1993,emerging,current_account,real_estate,0.2008,85
1993,emerging,current_account,commodities,-0.1979,85
1993,emerging,current_account,cash,-0.1944,85
1993,emerging,debt_to_gdp,equities,-0.3482,85
1993,emerging,debt_to_gdp,bonds,-0.3981,85
1993,emerging,debt_to_gdp,real_estate,-0.6337,85
1993,emerging,debt_to_gdp,commodities,0.1615,85
1993,emerging,debt_to_gdp,cash,0.7085,85
1993,emerging,fx_change,equities,-0.0302,85
1993,emerging,fx_change,bonds,-0.0273,85
1993,emerging,fx_change,real_estate,-0.017,85
1993,emerging,fx_change,commodities,0.1267,85
1993,emerging,fx_change,cash,0.0127,85
1993,emerging,biz_confidence,equities,0.2139,85
1993,emerging,biz_confidence,bonds,-0.3273,85
1993,emerging,biz_confidence,real_estate,0.0174,85
1993,emerging,biz_confidence,commodities,-0.1333,85
1993,emerging,biz_confidence,cash,0.0857,85
1994,emerging,gdp_growth,equities,0.3262,85
1994,emerging,gdp_growth,bonds,-0.2483,85
1994,emerging,gdp_growth,real_estate,0.157,85
1994,emerging,gdp_growth,commodities,-0.0544,85
1994,emerging,gdp_growth,cash,0.0246,85
1994,emerging,inflation,equities,-0.4589,85
1994,emerging,inflation,bonds,-0.8218,85
1994,emerging,inflation,real_estate,-0.7594,85
1994,emerging,inflation,commodities,0.1425,85
1994,emerging,inflation,cash,0.932,85
1994,emerging,policy_rate,equities,-0.4625,85
1994,emerging,policy_rate,bonds,-0.7609,85
1994,emerging,policy_rate,real_estate,-0.8421,85
1994,emerging,policy_rate,commodities,0.1641,85
1994,emerging,policy_rate,cash,0.9989,85
1994,emerging,unemployment,equities,-0.3644,85
1994,emerging,unemployment,bonds,0.2291,85
1994,emerging,unemployment,real_estate,-0.1867,85
1994,emerging,unemployment,commodities,0.0413,85
1994,emerging,unemployment,cash,-0.0045,85
1994,emerging,current_account,equities,0.0965,85
1994,emerging,current_account,bonds,0.161,85
1994,emerging,current_account,real_estate,0.2254,85
1994,emerging,current_account,commodities,-0.119,85
1994,emerging,current_account,cash,-0.1929,85
1994,emerging,debt_to_gdp,equities,-0.3188,85
1994,emerging,debt_to_gdp,bonds,-0.4375,85
1994,emerging,debt_to_gdp,real_estate,-0.6271,85
1994,emerging,debt_to_gdp,commodities,0.1519,85
1994,emerging,debt_to_gdp,cash,0.7217,85
1994,emerging,fx_change,equities,0.0044,85
1994,emerging,fx_change,bonds,-0.0386,85
1994,emerging,fx_change,real_estate,-0.0044,85
1994,emerging,fx_change,commodities,0.2077,85
1994,emerging,fx_change,cash,0.0415,85
1994,emerging,biz_confidence,equities,0.1334,85
1994,emerging,biz_confidence,bonds,-0.2935,85
1994,emerging,biz_confidence,real_estate,-0.021,85
1994,emerging,biz_confidence,commodities,-0.0309,85
1994,emerging,biz_confidence,cash,0.1313,85
1995,emerging,gdp_growth,equities,0.3801,85
1995,emerging,gdp_growth,bonds,-0.2098,85
1995,emerging,gdp_growth,real_estate,0.1762,85
1995,emerging,gdp_growth,commodities,-0.0425,85
1995,emerging,gdp_growth,cash,0.0044,85
1995,emerging,inflation,equities,-0.4871,85
1995,emerging,inflation,bonds,-0.8273,85
1995,emerging,inflation,real_estate,-0.7646,85
1995,emerging,inflation,commodities,0.2014,85
1995,emerging,inflation,cash,0.9221,85
1995,emerging,policy_rate,equities,-0.4976,85
1995,emerging,policy_rate,bonds,-0.7762,85
1995,emerging,policy_rate,real_estate,-0.8524,85
1995,emerging,policy_rate,commodities,0.2238,85
1995,emerging,policy_rate,cash,0.999,85
1995,emerging,unemployment,equities,-0.4222,85
1995,emerging,unemployment,bonds,0.1611,85
1995,emerging,unemployment,real_estate,-0.1924,85
1995,emerging,unemployment,commodities,0.0806,85
1995,emerging,unemployment,cash,0.0339,85
1995,emerging,current_account,equities,0.1398,85
1995,emerging,current_account,bonds,0.128,85
1995,emerging,current_account,real_estate,0.2179,85
1995,emerging,current_account,commodities,-0.0955,85
1995,emerging,current_account,cash,-0.1896,85
1995,emerging,debt_to_gdp,equities,-0.4124,85
1995,emerging,debt_to_gdp,bonds,-0.4727,85
1995,emerging,debt_to_gdp,real_estate,-0.6576,85
1995,emerging,debt_to_gdp,commodities,0.2223,85
1995,emerging,debt_to_gdp,cash,0.7381,85
1995,emerging,fx_change,equities,0.0091,85
1995,emerging,fx_change,bonds,-0.0098,85
1995,emerging,fx_change,real_estate,-0.0509,85
1995,emerging,fx_change,commodities,0.2982,85
1995,emerging,fx_change,cash,0.0627,85
1995,emerging,biz_confidence,equities,0.1735,85
1995,emerging,biz_confidence,bonds,-0.1897,85
1995,emerging,biz_confidence,real_estate,0.0927,85
1995,emerging,biz_confidence,commodities,-0.0276,85
1995,emerging,biz_confidence,cash,0.0462,85
1996,emerging,gdp_growth,equities,0.2923,85
1996,emerging,gdp_growth,bonds,-0.165,85
1996,emerging,gdp_growth,real_estate,0.1558,85
1996,emerging,gdp_growth,commodities,0.0482,85
1996,emerging,gdp_growth,cash,-0.0114,85
1996,emerging,inflation,equities,-0.5054,85
1996,emerging,inflation,bonds,-0.8084,85
1996,emerging,inflation,real_estate,-0.771,85
1996,emerging,inflation,commodities,0.1247,85
1996,emerging,inflation,cash,0.9055,85
1996,emerging,policy_rate,equities,-0.513,85
1996,emerging,policy_rate,bonds,-0.7481,85
1996,emerging,policy_rate,real_estate,-0.8639,85
1996,emerging,policy_rate,commodities,0.1708,85
1996,emerging,policy_rate,cash,0.9991,85
1996,emerging,unemployment,equities,-0.3014,85
1996,emerging,unemployment,bonds,0.1066,85
1996,emerging,unemployment,real_estate,-0.181,85
1996,emerging,unemployment,commodities,0.01,85
1996,emerging,unemployment,cash,0.0621,85
1996,emerging,current_account,equities,0.1549,85
1996,emerging,current_account,bonds,0.1437,85
1996,emerging,current_account,real_estate,0.1468,85
1996,emerging,current_account,commodities,-0.0702,85
1996,emerging,current_account,cash,-0.1509,85
1996,emerging,debt_to_gdp,equities,-0.4362,85
1996,emerging,debt_to_gdp,bonds,-0.4713,85
1996,emerging,debt_to_gdp,real_estate,-0.6794,85
1996,emerging,debt_to_gdp,commodities,0.1091,85
1996,emerging,debt_to_gdp,cash,0.7563,85
1996,emerging,fx_change,equities,0.0998,85
1996,emerging,fx_change,bonds,0.1017,85
1996,emerging,fx_change,real_estate,-0.0094,85
1996,emerging,fx_change,commodities,0.236,85
1996,emerging,fx_change,cash,-0.0282,85
1996,emerging,biz_confidence,equities,0.1368,85
1996,emerging,biz_confidence,bonds,-0.1343,85
1996,emerging,biz_confidence,real_estate,0.0759,85
1996,emerging,biz_confidence,commodities,0.0142,85
1996,emerging,biz_confidence,cash,0.0309,85
1997,emerging,gdp_growth,equities,0.3705,85
1997,emerging,gdp_growth,bonds,-0.1145,85
1997,emerging,gdp_growth,real_estate,0.315,85
1997,emerging,gdp_growth,commodities,0.0388,85
1997,emerging,gdp_growth,cash,-0.0842,85
1997,emerging,inflation,equities,-0.4951,85
1997,emerging,inflation,bonds,-0.7579,85
1997,emerging,inflation,real_estate,-0.7403,85
1997,emerging,inflation,commodities,0.1524,85
1997,emerging,inflation,cash,0.8882,85
1997,emerging,policy_rate,equities,-0.5522,85
1997,emerging,policy_rate,bonds,-0.7051,85
1997,emerging,policy_rate,real_estate,-0.8479,85
1997,emerging,policy_rate,commodities,0.1971,85
1997,emerging,policy_rate,cash,0.999,85
1997,emerging,unemployment,equities,-0.3584,85
1997,emerging,unemployment,bonds,0.0478,85
1997,emerging,unemployment,real_estate,-0.3761,85
1997,emerging,unemployment,commodities,0.0117,85
1997,emerging,unemployment,cash,0.1619,85
1997,emerging,current_account,equities,0.1886,85
1997,emerging,current_account,bonds,0.1531,85
1997,emerging,current_account,real_estate,0.1466,85
1997,emerging,current_account,commodities,-0.0929,85
1997,emerging,current_account,cash,-0.1445,85
1997,emerging,debt_to_gdp,equities,-0.4807,85
1997,emerging,debt_to_gdp,bonds,-0.4708,85
1997,emerging,debt_to_gdp,real_estate,-0.7357,85
1997,emerging,debt_to_gdp,commodities,0.1061,85
1997,emerging,debt_to_gdp,cash,0.7789,85
1997,emerging,fx_change,equities,0.043,85
1997,emerging,fx_change,bonds,0.0764,85
1997,emerging,fx_change,real_estate,0.0196,85
1997,emerging,fx_change,commodities,0.1689,85
1997,emerging,fx_change,cash,-0.0351,85
1997,emerging,biz_confidence,equities,0.1876,85
1997,emerging,biz_confidence,bonds,-0.2355,85
1997,emerging,biz_confidence,real_estate,0.0836,85
1997,emerging,biz_confidence,commodities,0.0364,85
1997,emerging,biz_confidence,cash,0.0868,85
1998,emerging,gdp_growth,equities,0.434,85
1998,emerging,gdp_growth,bonds,-0.1006,85
1998,emerging,gdp_growth,real_estate,0.417,85
1998,emerging,gdp_growth,commodities,0.0823,85
1998,emerging,gdp_growth,cash,-0.1358,85
1998,emerging,inflation,equities,-0.4617,85
1998,emerging,inflation,bonds,-0.7693,85
1998,emerging,inflation,real_estate,-0.7412,85
1998,emerging,inflation,commodities,0.1083,85
1998,emerging,inflation,cash,0.8847,85
1998,emerging,policy_rate,equities,-0.5181,85
1998,emerging,policy_rate,bonds,-0.7181,85
1998,emerging,policy_rate,real_estate,-0.8311,85
1998,emerging,policy_rate,commodities,0.1876,85
1998,emerging,policy_rate,cash,0.999,85
1998,emerging,unemployment,equities,-0.3785,85
1998,emerging,unemployment,bonds,0.0314,85
1998,emerging,unemployment,real_estate,-0.441,85
1998,emerging,unemployment,commodities,-0.08,85
1998,emerging,unemployment,cash,0.1912,85
1998,emerging,current_account,equities,0.06,85
1998,emerging,current_account,bonds,-0.0357,85
1998,emerging,current_account,real_estate,-0.0401,85
1998,emerging,current_account,commodities,-0.0806,85
1998,emerging,current_account,cash,0.0055,85
1998,emerging,debt_to_gdp,equities,-0.5418,85
1998,emerging,debt_to_gdp,bonds,-0.5384,85
1998,emerging,debt_to_gdp,real_estate,-0.7415,85
1998,emerging,debt_to_gdp,commodities,0.063,85
1998,emerging,debt_to_gdp,cash,0.8042,85
1998,emerging,fx_change,equities,-0.014,85
1998,emerging,fx_change,bonds,-0.01,85
1998,emerging,fx_change,real_estate,-0.1025,85
1998,emerging,fx_change,commodities,0.1294,85
1998,emerging,fx_change,cash,0.0078,85
1998,emerging,biz_confidence,equities,0.1491,85
1998,emerging,biz_confidence,bonds,-0.1781,85
1998,emerging,biz_confidence,real_estate,0.2126,85
1998,emerging,biz_confidence,commodities,0.0287,85
1998,emerging,biz_confidence,cash,0.0011,85
1999,emerging,gdp_growth,equities,0.3962,85
1999,emerging,gdp_growth,bonds,-0.0177,85
1999,emerging,gdp_growth,real_estate,0.4005,85
1999,emerging,gdp_growth,commodities,0.1549,85
1999,emerging,gdp_growth,cash,-0.1277,85
1999,emerging,inflation,equities,-0.4488,85
1999,emerging,inflation,bonds,-0.7551,85
1999,emerging,inflation,real_estate,-0.7214,85
1999,emerging,inflation,commodities,0.0968,85
1999,emerging,inflation,cash,0.8702,85
1999,emerging,policy_rate,equities,-0.5217,85
1999,emerging,policy_rate,bonds,-0.6657,85
1999,emerging,policy_rate,real_estate,-0.8243,85
1999,emerging,policy_rate,commodities,0.1686,85
1999,emerging,policy_rate,cash,0.9989,85
1999,emerging,unemployment,equities,-0.3606,85
1999,emerging,unemployment,bonds,-0.0377,85
1999,emerging,unemployment,real_estate,-0.3902,85
1999,emerging,unemployment,commodities,-0.1394,85
1999,emerging,unemployment,cash,0.1615,85
1999,emerging,current_account,equities,0.0688,85
1999,emerging,current_account,bonds,-0.0455,85
1999,emerging,current_account,real_estate,0.0099,85
1999,emerging,current_account,commodities,-0.0646,85
1999,emerging,current_account,cash,-0.0363,85
1999,emerging,debt_to_gdp,equities,-0.5358,85
1999,emerging,debt_to_gdp,bonds,-0.5561,85
1999,emerging,debt_to_gdp,real_estate,-0.7434,85
1999,emerging,debt_to_gdp,commodities,0.0605,85
1999,emerging,debt_to_gdp,cash,0.8178,85
1999,emerging,fx_change,equities,-0.0398,85
1999,emerging,fx_change,bonds,0.0157,85
1999,emerging,fx_change,real_estate,-0.1611,85
1999,emerging,fx_change,commodities,0.0862,85
1999,emerging,fx_change,cash,0.0326,85
1999,emerging,biz_confidence,equities,0.0726,85
